month_start,year,month,year_month,state,fatalities
2022-11-01,2022,11,2022-11,SA,5
2022-11-01,2022,11,2022-11,TAS,4
2022-11-01,2022,11,2022-11,VIC,20
2022-11-01,2022,11,2022-11,WA,17
2022-12-01,2022,12,2022-12,NSW,27
2022-12-01,2022,12,2022-12,NT,3
2022-12-01,2022,12,2022-12,QLD,27
2022-12-01,2022,12,2022-12,SA,8
2022-12-01,2022,12,2022-12,TAS,1
2022-12-01,2022,12,2022-12,VIC,15
2022-12-01,2022,12,2022-12,WA,24
2023-01-01,2023,1,2023-01,ACT,1
2023-01-01,2023,1,2023-01,NSW,20
2023-01-01,2023,1,2023-01,NT,1
2023-01-01,2023,1,2023-01,QLD,23
2023-01-01,2023,1,2023-01,SA,11
2023-01-01,2023,1,2023-01,TAS,2
2023-01-01,2023,1,2023-01,VIC,32
2023-01-01,2023,1,2023-01,WA,13
2023-02-01,2023,2,2023-02,ACT,1
2023-02-01,2023,2,2023-02,NSW,20
2023-02-01,2023,2,2023-02,QLD,16
2023-02-01,2023,2,2023-02,SA,13
2023-02-01,2023,2,2023-02,TAS,3
2023-02-01,2023,2,2023-02,VIC,26
2023-02-01,2023,2,2023-02,WA,9
2023-03-01,2023,3,2023-03,NSW,34
2023-03-01,2023,3,2023-03,NT,2
2023-03-01,2023,3,2023-03,QLD,19
2023-03-01,2023,3,2023-03,SA,17
2023-03-01,2023,3,2023-03,TAS,2
2023-03-01,2023,3,2023-03,VIC,22
2023-03-01,2023,3,2023-03,WA,16
2023-04-01,2023,4,2023-04,NSW,33
2023-04-01,2023,4,2023-04,NT,1
2023-04-01,2023,4,2023-04,QLD,18
2023-04-01,2023,4,2023-04,SA,6
2023-04-01,2023,4,2023-04,TAS,2
2023-04-01,2023,4,2023-04,VIC,21
2023-04-01,2023,4,2023-04,WA,11
2023-05-01,2023,5,2023-05,NSW,20
2023-05-01,2023,5,2023-05,QLD,27
2023-05-01,2023,5,2023-05,SA,10
2023-05-01,2023,5,2023-05,TAS,2
2023-05-01,2023,5,2023-05,VIC,29
2023-05-01,2023,5,2023-05,WA,14
2023-06-01,2023,6,2023-06,NSW,32
2023-06-01,2023,6,2023-06,NT,2
2023-06-01,2023,6,2023-06,QLD,21
2023-06-01,2023,6,2023-06,SA,3
2023-06-01,2023,6,2023-06,TAS,4
2023-06-01,2023,6,2023-06,VIC,14
2023-06-01,2023,6,2023-06,WA,10
2023-07-01,2023,7,2023-07,ACT,1
2023-07-01,2023,7,2023-07,NSW,32
2023-07-01,2023,7,2023-07,NT,1
2023-07-01,2023,7,2023-07,QLD,29
2023-07-01,2023,7,2023-07,SA,10
2023-07-01,2023,7,2023-07,TAS,1
2023-07-01,2023,7,2023-07,VIC,23
2023-07-01,2023,7,2023-07,WA,10
2023-08-01,2023,8,2023-08,NSW,28
2023-08-01,2023,8,2023-08,NT,2
2023-08-01,2023,8,2023-08,QLD,28
2023-08-01,2023,8,2023-08,SA,5
2023-08-01,2023,8,2023-08,TAS,3
2023-08-01,2023,8,2023-08,VIC,22
2023-08-01,2023,8,2023-08,WA,14
2023-09-01,2023,9,2023-09,NSW,32
2023-09-01,2023,9,2023-09,NT,10
2023-09-01,2023,9,2023-09,QLD,30
2023-09-01,2023,9,2023-09,SA,11
2023-09-01,2023,9,2023-09,TAS,2
2023-09-01,2023,9,2023-09,VIC,26
2023-09-01,2023,9,2023-09,WA,16
2023-10-01,2023,10,2023-10,NSW,25
2023-10-01,2023,10,2023-10,NT,6
2023-10-01,2023,10,2023-10,QLD,19
2023-10-01,2023,10,2023-10,SA,8
2023-10-01,2023,10,2023-10,TAS,5
2023-10-01,2023,10,2023-10,VIC,23
2023-10-01,2023,10,2023-10,WA,16
2023-11-01,2023,11,2023-11,NSW,32
2023-11-01,2023,11,2023-11,NT,3
2023-11-01,2023,11,2023-11,QLD,20
2023-11-01,2023,11,2023-11,SA,10
2023-11-01,2023,11,2023-11,TAS,1
2023-11-01,2023,11,2023-11,VIC,32
2023-11-01,2023,11,2023-11,WA,13
2023-12-01,2023,12,2023-12,ACT,1
2023-12-01,2023,12,2023-12,NSW,32
2023-12-01,2023,12,2023-12,NT,3
2023-12-01,2023,12,2023-12,QLD,24
2023-12-01,2023,12,2023-12,SA,13
2023-12-01,2023,12,2023-12,TAS,5
2023-12-01,2023,12,2023-12,VIC,25
2023-12-01,2023,12,2023-12,WA,16
2024-01-01,2024,1,2024-01,ACT,1
2024-01-01,2024,1,2024-01,NSW,31
2024-01-01,2024,1,2024-01,NT,3
2024-01-01,2024,1,2024-01,QLD,20
2024-01-01,2024,1,2024-01,SA,4
2024-01-01,2024,1,2024-01,TAS,2
2024-01-01,2024,1,2024-01,VIC,21
2024-01-01,2024,1,2024-01,WA,15
2024-02-01,2024,2,2024-02,NSW,22
2024-02-01,2024,2,2024-02,NT,8
2024-02-01,2024,2,2024-02,QLD,29
2024-02-01,2024,2,2024-02,SA,11
2024-02-01,2024,2,2024-02,VIC,24
2024-02-01,2024,2,2024-02,WA,12
2024-03-01,2024,3,2024-03,ACT,1
2024-03-01,2024,3,2024-03,NSW,21
2024-03-01,2024,3,2024-03,NT,7
2024-03-01,2024,3,2024-03,QLD,22
2024-03-01,2024,3,2024-03,SA,7
2024-03-01,2024,3,2024-03,TAS,3
2024-03-01,2024,3,2024-03,VIC,30
2024-03-01,2024,3,2024-03,WA,20
2024-04-01,2024,4,2024-04,ACT,2
2024-04-01,2024,4,2024-04,NSW,36
2024-04-01,2024,4,2024-04,NT,2
2024-04-01,2024,4,2024-04,QLD,26
2024-04-01,2024,4,2024-04,SA,8
2024-04-01,2024,4,2024-04,TAS,3
2024-04-01,2024,4,2024-04,VIC,17
2024-04-01,2024,4,2024-04,WA,17
2024-05-01,2024,5,2024-05,ACT,1
2024-05-01,2024,5,2024-05,NSW,25
2024-05-01,2024,5,2024-05,NT,5
2024-05-01,2024,5,2024-05,QLD,18
2024-05-01,2024,5,2024-05,SA,6
2024-05-01,2024,5,2024-05,TAS,1
2024-05-01,2024,5,2024-05,VIC,26
2024-05-01,2024,5,2024-05,WA,14
2024-06-01,2024,6,2024-06,ACT,1
2024-06-01,2024,6,2024-06,NSW,22
2024-06-01,2024,6,2024-06,NT,6
2024-06-01,2024,6,2024-06,QLD,30
2024-06-01,2024,6,2024-06,SA,7
2024-06-01,2024,6,2024-06,VIC,18
2024-06-01,2024,6,2024-06,WA,13
2024-07-01,2024,7,2024-07,NSW,31
2024-07-01,2024,7,2024-07,NT,9
2024-07-01,2024,7,2024-07,QLD,25
2024-07-01,2024,7,2024-07,SA,6
2024-07-01,2024,7,2024-07,TAS,6
2024-07-01,2024,7,2024-07,VIC,30
2024-07-01,2024,7,2024-07,WA,15
2024-08-01,2024,8,2024-08,NSW,15
2024-08-01,2024,8,2024-08,NT,6
2024-08-01,2024,8,2024-08,QLD,27
2024-08-01,2024,8,2024-08,SA,8
2024-08-01,2024,8,2024-08,TAS,4
2024-08-01,2024,8,2024-08,VIC,24
2024-08-01,2024,8,2024-08,WA,15
2024-09-01,2024,9,2024-09,NSW,28
2024-09-01,2024,9,2024-09,NT,4
2024-09-01,2024,9,2024-09,QLD,18
2024-09-01,2024,9,2024-09,SA,4
2024-09-01,2024,9,2024-09,TAS,5
2024-09-01,2024,9,2024-09,VIC,20
2024-09-01,2024,9,2024-09,WA,14
2024-10-01,2024,10,2024-10,ACT,2
2024-10-01,2024,10,2024-10,NSW,24
2024-10-01,2024,10,2024-10,NT,4
2024-10-01,2024,10,2024-10,QLD,31
2024-10-01,2024,10,2024-10,SA,10
2024-10-01,2024,10,2024-10,TAS,1
2024-10-01,2024,10,2024-10,VIC,20
2024-10-01,2024,10,2024-10,WA,19
2024-11-01,2024,11,2024-11,ACT,2
2024-11-01,2024,11,2024-11,NSW,39
2024-11-01,2024,11,2024-11,NT,4
2024-11-01,2024,11,2024-11,QLD,31
2024-11-01,2024,11,2024-11,SA,8
2024-11-01,2024,11,2024-11,TAS,1
2024-11-01,2024,11,2024-11,VIC,35
2024-11-01,2024,11,2024-11,WA,11
2024-12-01,2024,12,2024-12,ACT,1
2024-12-01,2024,12,2024-12,NSW,33
2024-12-01,2024,12,2024-12,NT,2
2024-12-01,2024,12,2024-12,QLD,25
2024-12-01,2024,12,2024-12,SA,10
2024-12-01,2024,12,2024-12,TAS,5
2024-12-01,2024,12,2024-12,VIC,19
2024-12-01,2024,12,2024-12,WA,23
2025-01-01,2025,1,2025-01,NSW,17
2025-01-01,2025,1,2025-01,NT,4
2025-01-01,2025,1,2025-01,QLD,26
2025-01-01,2025,1,2025-01,SA,11
2025-01-01,2025,1,2025-01,TAS,4
2025-01-01,2025,1,2025-01,VIC,36
2025-01-01,2025,1,2025-01,WA,11
2025-02-01,2025,2,2025-02,NSW,23
2025-02-01,2025,2,2025-02,QLD,14
2025-02-01,2025,2,2025-02,SA,7
2025-02-01,2025,2,2025-02,TAS,3
2025-02-01,2025,2,2025-02,VIC,18
2025-02-01,2025,2,2025-02,WA,17
2025-03-01,2025,3,2025-03,ACT,3
2025-03-01,2025,3,2025-03,NSW,41
2025-03-01,2025,3,2025-03,NT,2
2025-03-01,2025,3,2025-03,QLD,19
2025-03-01,2025,3,2025-03,SA,4
2025-03-01,2025,3,2025-03,TAS,1
2025-03-01,2025,3,2025-03,VIC,23
2025-03-01,2025,3,2025-03,WA,25
2025-04-01,2025,4,2025-04,NSW,36
2025-04-01,2025,4,2025-04,NT,3
2025-04-01,2025,4,2025-04,QLD,28
2025-04-01,2025,4,2025-04,SA,4
2025-04-01,2025,4,2025-04,TAS,10
2025-04-01,2025,4,2025-04,VIC,18
2025-04-01,2025,4,2025-04,WA,16
2025-05-01,2025,5,2025-05,NSW,29
2025-05-01,2025,5,2025-05,NT,7
2025-05-01,2025,5,2025-05,QLD,27
2025-05-01,2025,5,2025-05,SA,9
2025-05-01,2025,5,2025-05,TAS,4
2025-05-01,2025,5,2025-05,VIC,38
2025-05-01,2025,5,2025-05,WA,18
2025-06-01,2025,6,2025-06,NSW,34
2025-06-01,2025,6,2025-06,NT,5
2025-06-01,2025,6,2025-06,QLD,22
2025-06-01,2025,6,2025-06,SA,3
2025-06-01,2025,6,2025-06,TAS,3
2025-06-01,2025,6,2025-06,VIC,14
2025-06-01,2025,6,2025-06,WA,15
2025-07-01,2025,7,2025-07,NSW,21
2025-07-01,2025,7,2025-07,NT,3
2025-07-01,2025,7,2025-07,QLD,28
2025-07-01,2025,7,2025-07,SA,8
2025-07-01,2025,7,2025-07,TAS,3
2025-07-01,2025,7,2025-07,VIC,31
2025-07-01,2025,7,2025-07,WA,20
2025-08-01,2025,8,2025-08,NSW,35
2025-08-01,2025,8,2025-08,NT,4
2025-08-01,2025,8,2025-08,QLD,42
2025-08-01,2025,8,2025-08,SA,11
2025-08-01,2025,8,2025-08,TAS,2
2025-08-01,2025,8,2025-08,VIC,17
2025-08-01,2025,8,2025-08,WA,7
2025-09-01,2025,9,2025-09,ACT,1
2025-09-01,2025,9,2025-09,NSW,23
2025-09-01,2025,9,2025-09,NT,2
2025-09-01,2025,9,2025-09,QLD,19
2025-09-01,2025,9,2025-09,SA,7
2025-09-01,2025,9,2025-09,TAS,5
2025-09-01,2025,9,2025-09,VIC,28
2025-09-01,2025,9,2025-09,WA,12
2025-10-01,2025,10,2025-10,ACT,2
2025-10-01,2025,10,2025-10,NSW,27
2025-10-01,2025,10,2025-10,NT,6
2025-10-01,2025,10,2025-10,QLD,27
2025-10-01,2025,10,2025-10,SA,12
2025-10-01,2025,10,2025-10,TAS,3
2025-10-01,2025,10,2025-10,VIC,23
2025-10-01,2025,10,2025-10,WA,24
2025-11-01,2025,11,2025-11,ACT,1
2025-11-01,2025,11,2025-11,NSW,37
2025-11-01,2025,11,2025-11,QLD,33
2025-11-01,2025,11,2025-11,SA,4
2025-11-01,2025,11,2025-11,TAS,4
2025-11-01,2025,11,2025-11,VIC,17
2025-11-01,2025,11,2025-11,WA,7
2025-12-01,2025,12,2025-12,ACT,2
2025-12-01,2025,12,2025-12,NSW,35
2025-12-01,2025,12,2025-12,NT,2
2025-12-01,2025,12,2025-12,QLD,22
2025-12-01,2025,12,2025-12,SA,7
2025-12-01,2025,12,2025-12,TAS,2
2025-12-01,2025,12,2025-12,VIC,27
2025-12-01,2025,12,2025-12,WA,11
2026-01-01,2026,1,2026-01,ACT,3
2026-01-01,2026,1,2026-01,NSW,26
2026-01-01,2026,1,2026-01,NT,1
2026-01-01,2026,1,2026-01,QLD,22
2026-01-01,2026,1,2026-01,SA,11
2026-01-01,2026,1,2026-01,TAS,5
2026-01-01,2026,1,2026-01,VIC,22
2026-01-01,2026,1,2026-01,WA,16
